Melt temperature,Mold temperature,SKx - Closing force,APSs - Specific back pressure peak value,APVs - Specific injection pressure peak value,SVo - Shot volume,time_to_fill,ZDx - Plasticizing time,ZUx - Cycle time,SKs - Clamping force peak value,Ms - Torque peak value current cycle,Mm - Torque mean value current cycle,CPn - Screw position at the end of hold pressure,quality
106.233,81.249,916.6,145.4,905.8,18.73,6.968,3.19,74.8,934.3,118.1,105.3,8.84,2.0
106.322,81.319,909.6,146.4,914.2,18.74,6.968,3.18,74.81,927.3,118.1,106.4,8.83,2.0
106.231,81.301,909.2,145.4,916.0,18.73,6.968,3.17,74.83,927.1,118.4,103.7,8.84,2.0
106.359,81.359,907.3,145.2,919.8,18.73,6.968,3.16,74.83,924.7,120.8,106.1,8.84,2.0
113.338,80.996,919.5,145.5,920.6,18.67,6.968,3.16,74.82,937.0,119.3,108.9,8.89,2.0
98.434,81.073,918.8,145.9,915.0,18.65,7.228,3.15,74.81,937.2,121.7,109.5,8.92,2.0
106.13,81.316,908.6,146.2,912.7,18.76,6.968,3.21,74.8,924.7,117.8,106.9,8.8,2.0
106.211,81.356,913.2,145.6,921.9,18.75,6.968,3.19,74.81,929.3,116.6,104.9,8.82,2.0
144.593,80.934,919.3,146.8,921.9,18.67,6.968,3.13,74.82,935.9,125.5,110.4,8.9,2.0
106.312,81.399,883.5,145.8,930.5,18.67,6.968,3.14,74.8,900.7,127.0,107.4,8.9,2.0
105.991,81.085,907.9,147.4,916.2,18.69,6.968,3.17,74.8,923.8,116.3,105.4,8.88,2.0
106.27,81.43,911.8,146.4,910.7,18.78,6.968,3.25,74.81,926.7,120.8,106.0,8.79,2.0
106.257,81.27,914.2,146.2,921.7,18.76,6.968,3.15,74.8,927.8,116.0,107.6,8.81,2.0
106.229,81.428,912.1,146.5,902.3,18.78,6.968,3.29,74.83,926.5,112.4,102.8,8.79,2.0
106.27,81.361,915.5,145.6,911.1,18.78,6.968,3.24,74.81,933.0,113.3,103.1,8.79,2.0
106.355,81.41,914.2,145.9,901.3,18.77,6.864,3.26,74.81,930.0,119.6,103.5,8.8,2.0
106.136,81.127,916.4,145.3,930.0,18.63,7.851999999999999,3.11,74.82,939.4,120.5,109.4,8.94,2.0
105.767,80.882,897.4,147.0,915.8,18.75,6.968,3.29,74.82,913.4,113.9,102.1,8.82,2.0
106.345,81.385,884.8,147.6,913.3,18.76,6.968,3.18,74.83,900.7,123.8,108.3,8.81,2.0
106.325,81.422,913.1,145.4,919.0,18.73,6.864,3.16,74.81,929.3,119.9,105.7,8.84,2.0
106.268,81.388,918.8,146.6,911.3,18.76,6.968,3.24,74.81,935.6,117.2,103.8,8.81,2.0
105.93,80.866,919.7,146.4,922.1,18.68,6.864,3.11,74.8,934.8,121.7,109.5,8.89,2.0
106.307,81.324,908.4,145.5,921.2,18.75,6.968,3.25,74.81,926.2,114.5,104.2,8.81,2.0
106.227,81.305,919.3,146.0,914.9,18.75,6.968,3.2,74.81,936.3,113.6,105.1,8.82,2.0
106.097,81.139,920.8,147.5,910.7,18.69,7.955999999999999,3.14,74.81,937.4,127.3,108.7,8.88,2.0
106.102,81.386,910.7,145.8,917.5,18.71,6.968,3.2,74.8,926.2,117.2,105.0,8.86,2.0
106.305,81.44,912.3,146.3,913.5,18.76,6.968,3.24,74.81,926.3,117.5,104.7,8.81,2.0
106.26,81.254,913.8,146.5,911.9,18.76,6.864,3.26,74.81,930.6,116.6,103.5,8.81,2.0
106.324,81.373,885.9,147.1,915.4,18.75,6.968,3.22,74.82,901.2,117.2,102.6,8.81,2.0
106.223,81.381,919.0,145.8,899.0,18.78,6.864,3.28,74.81,939.3,111.5,103.0,8.79,2.0
106.159,81.365,907.9,146.1,913.5,18.77,6.968,3.23,74.81,925.8,120.2,104.4,8.79,2.0
106.244,81.325,915.1,145.5,907.7,18.77,7.124,3.25,74.81,932.1,113.9,101.9,8.8,2.0
106.338,81.328,918.6,145.6,908.5,18.74,6.864,3.23,74.82,938.3,113.6,103.0,8.83,2.0
106.272,81.3,885.2,146.9,914.6,18.78,6.968,3.25,74.81,902.2,115.4,103.2,8.78,2.0
106.098,81.256,908.8,146.6,915.9,18.79,6.968,3.19,74.83,927.6,125.2,107.3,8.78,2.0
106.053,81.32,908.8,146.2,916.6,18.73,6.968,3.21,74.8,927.6,123.2,105.3,8.84,2.0
106.191,81.338,912.5,147.1,911.4,18.78,6.968,3.26,74.81,928.2,116.3,102.8,8.79,2.0
106.141,81.291,910.5,146.6,917.7,18.72,6.968,3.19,74.82,929.9,114.5,105.0,8.85,2.0
106.232,81.388,913.2,146.7,911.2,18.79,6.968,3.27,74.81,928.7,117.5,104.1,8.78,2.0
106.215,81.12,919.5,146.9,920.2,18.7,7.851999999999999,3.09,74.81,935.6,125.2,110.8,8.87,2.0
106.18,81.385,884.3,145.4,911.0,18.74,6.968,3.18,74.8,902.9,114.2,106.2,8.83,2.0
106.173,81.293,907.3,146.2,916.8,18.75,6.968,3.23,74.81,925.6,116.6,103.5,8.81,2.0
106.2,81.327,909.6,145.6,904.8,18.76,6.968,3.29,74.81,925.2,119.6,103.6,8.81,2.0
106.282,81.294,917.5,146.8,892.9,18.83,6.968,3.32,74.81,937.8,114.2,101.5,8.74,2.0
105.83,80.801,896.5,145.9,911.3,18.75,6.968,3.27,74.81,913.6,119.9,105.5,8.82,2.0
106.252,81.29,908.6,146.3,912.8,18.73,6.968,3.22,74.81,926.9,119.6,105.9,8.84,2.0
106.205,81.295,908.6,146.1,908.6,18.77,6.968,3.24,74.81,926.3,116.6,103.0,8.79,2.0
105.815,80.944,901.8,145.8,918.2,18.71,6.968,3.18,74.82,915.1,111.2,103.5,8.85,2.0
106.037,81.193,908.4,146.2,917.7,18.71,6.968,3.17,74.81,925.6,115.7,105.9,8.85,2.0
106.244,81.408,910.7,148.6,915.4,18.78,6.968,3.22,74.8,928.0,118.4,105.8,8.79,2.0
105.811,80.899,898.7,145.5,905.1,18.75,6.968,3.23,74.82,913.6,116.9,105.1,8.81,2.0
106.193,81.325,909.7,145.7,915.5,18.74,6.968,3.28,74.81,927.1,113.3,102.3,8.83,2.0
106.2,81.13,911.0,146.0,915.9,18.75,6.968,3.23,74.83,927.3,115.7,102.8,8.81,2.0
106.278,81.468,906.4,145.3,906.0,18.71,6.864,3.24,74.81,925.1,122.6,104.5,8.86,2.0
106.347,81.315,919.1,146.8,902.4,18.77,6.864,3.22,74.78,937.2,116.6,104.8,8.8,2.0
105.852,80.558,916.9,145.8,885.3,18.8,6.968,3.7,74.8,933.2,112.1,97.9,8.76,2.0
106.367,81.399,914.0,146.2,911.9,18.72,6.968,3.2,74.8,928.7,113.3,103.3,8.85,2.0
119.957,81.045,922.1,147.2,909.3,18.71,7.851999999999999,3.16,74.82,938.3,120.2,109.0,8.85,2.0
105.913,80.873,918.6,145.7,910.6,18.72,6.864,3.16,74.83,937.4,124.7,110.0,8.84,2.0
93.409,81.154,919.3,146.2,937.4,18.57,7.332,3.08,74.81,936.5,121.7,110.5,8.99,2.0
106.206,81.226,906.8,146.0,913.5,18.78,6.968,3.23,74.8,926.3,115.4,104.8,8.79,2.0
106.216,81.33,917.5,146.3,914.2,18.73,6.968,3.22,74.8,936.7,114.5,103.0,8.83,2.0
106.124,81.251,909.2,145.7,912.0,18.77,6.968,3.25,74.8,923.9,117.2,105.3,8.8,2.0
106.244,81.321,909.9,146.0,906.6,18.78,6.968,3.3,74.8,925.8,113.0,102.7,8.78,2.0
106.199,81.381,912.1,147.4,912.4,18.73,6.968,3.21,74.81,929.1,118.7,105.4,8.84,2.0
105.952,80.942,921.0,149.2,922.4,18.73,6.864,3.14,74.81,938.7,122.9,110.7,8.83,2.0
105.879,80.946,920.1,145.7,921.7,18.71,6.864,3.13,74.82,935.6,122.9,109.9,8.86,2.0
106.212,81.29,910.1,145.5,912.2,18.77,6.968,3.2,74.81,926.3,112.7,103.2,8.8,2.0
105.764,80.591,918.4,145.7,890.0,18.83,6.968,3.5,74.82,933.5,114.2,99.5,8.74,2.0
105.94,80.926,920.4,146.1,913.8,18.68,6.864,3.14,74.81,938.7,121.7,111.0,8.89,2.0
106.349,81.349,909.6,145.6,913.5,18.75,6.968,3.17,74.83,928.0,113.6,104.6,8.81,2.0
105.778,81.026,892.4,146.4,887.9,18.78,6.292,3.37,75.77,916.4,120.5,106.8,8.78,2.0
105.89,81.102,892.4,147.1,877.2,18.84,6.188,3.37,75.74,912.3,116.6,107.8,8.73,2.0
105.868,81.156,893.9,146.7,903.6,18.78,6.188,3.28,75.73,914.2,114.8,107.3,8.79,2.0
105.881,81.231,893.1,145.7,888.5,18.8,6.239999999999999,3.37,75.73,913.1,118.4,107.0,8.77,2.0
105.949,81.384,896.6,146.2,902.3,18.77,6.239999999999999,3.26,75.71,914.2,116.9,105.5,8.79,2.0
105.998,81.337,889.8,145.3,904.3,18.76,6.188,3.24,75.72,911.4,124.1,109.6,8.81,2.0
105.182,79.975,895.2,146.8,897.9,18.67,6.292,6.61,74.89,915.3,94.5,76.5,8.89,3.0
104.7,78.872,890.4,146.0,813.4,19.12,6.292,3.4,74.86,912.1,121.1,105.8,8.45,3.0
105.443,80.666,893.5,146.4,829.6,18.98,6.188,5.94,75.74,917.3,97.4,81.1,8.59,3.0
105.467,80.689,896.6,146.6,852.9,18.87,6.292,5.25,75.77,913.6,101.9,82.6,8.69,3.0
105.606,81.007,894.8,145.6,815.8,19.09,6.292,4.2,75.76,915.8,101.3,89.3,8.47,3.0
105.497,80.891,895.0,147.6,827.8,19.04,6.292,4.43,75.76,914.5,106.7,87.8,8.53,3.0
105.557,80.976,901.2,146.6,841.5,18.93,6.292,4.42,75.74,924.1,101.9,87.1,8.63,3.0
105.501,80.853,899.4,146.4,808.4,19.06,6.292,4.11,75.71,924.1,107.3,90.1,8.5,3.0
105.649,80.929,899.6,146.2,814.4,19.09,6.292,4.08,75.74,922.8,99.2,89.7,8.48,3.0
105.592,80.918,902.0,147.5,827.1,19.0,6.292,4.43,75.74,924.5,103.4,88.7,8.57,3.0
105.5,80.99,899.4,146.7,817.1,19.05,6.292,3.89,75.73,925.1,108.8,93.5,8.52,3.0
105.61,80.79,900.7,146.3,819.0,19.01,6.292,4.27,75.73,923.2,98.0,87.7,8.55,3.0
105.598,80.983,901.1,146.4,824.3,19.04,6.292,3.91,75.73,925.6,105.5,93.1,8.53,3.0
105.58,81.038,900.1,147.4,822.0,19.04,6.292,3.89,75.73,924.7,110.6,95.6,8.53,3.0
105.646,81.017,898.9,146.7,839.6,18.93,6.292,4.03,75.75,922.5,104.0,91.8,8.63,3.0
105.656,80.874,901.2,146.2,833.8,19.0,6.292,3.78,75.73,922.1,115.7,97.3,8.56,3.0
105.635,81.045,898.3,147.2,843.2,18.96,6.188,3.86,75.74,919.1,112.4,96.7,8.6,3.0
105.674,80.964,897.4,146.7,825.1,19.02,6.292,3.89,75.75,918.6,104.9,94.5,8.55,3.0
105.675,80.964,897.7,147.1,829.4,19.02,6.292,3.83,75.74,920.6,105.5,95.2,8.55,3.0
105.672,81.043,896.3,148.6,844.8,18.95,6.292,3.82,75.76,916.4,116.3,97.7,8.62,3.0
105.781,80.859,894.6,146.7,836.1,18.99,6.292,3.81,75.74,914.7,112.7,95.6,8.57,3.0
105.781,80.99,891.8,146.3,868.1,18.83,6.292,3.46,75.74,918.6,118.4,104.9,8.74,3.0
105.762,81.114,891.8,146.5,872.6,18.84,6.239999999999999,3.44,75.75,914.4,113.3,105.6,8.73,3.0
105.766,81.049,892.4,146.6,875.3,18.86,6.188,3.4,75.73,916.7,116.9,105.6,8.71,3.0
105.754,81.058,893.3,146.9,873.6,18.88,6.292,3.52,75.77,914.9,111.2,102.9,8.69,3.0
105.787,81.229,892.4,147.0,890.7,18.84,6.292,3.31,75.76,913.1,120.2,108.3,8.73,3.0
105.854,81.273,892.8,146.0,893.4,18.74,6.292,3.33,75.76,915.6,117.5,106.8,8.82,3.0
105.858,81.15,889.4,146.8,898.2,18.73,6.292,3.29,75.73,912.5,121.4,107.8,8.83,3.0
105.825,81.131,890.4,145.6,897.3,18.78,6.188,3.3,75.76,911.8,118.1,109.4,8.78,3.0
105.909,81.102,893.9,146.6,882.9,18.83,6.188,3.33,75.73,916.9,115.4,107.6,8.74,3.0
105.85,81.101,891.7,146.9,882.7,18.81,6.239999999999999,3.38,75.74,912.0,114.8,106.3,8.75,3.0
105.915,81.063,893.3,146.7,896.3,18.71,6.188,3.26,75.74,913.6,116.0,108.2,8.86,3.0
105.844,81.094,895.5,147.5,893.5,18.77,6.292,3.33,75.73,915.6,118.7,107.5,8.8,3.0
105.925,81.057,892.8,146.1,893.6,18.75,6.188,3.31,75.76,914.5,116.9,105.4,8.82,3.0
105.916,81.256,893.3,146.3,896.8,18.78,6.239999999999999,3.34,75.75,913.2,117.5,105.0,8.79,3.0
105.935,81.312,890.7,147.8,898.8,18.74,6.188,3.27,75.74,911.0,114.2,106.4,8.83,3.0
105.967,81.221,890.2,146.3,901.2,18.75,6.239999999999999,3.26,75.74,911.0,116.0,108.3,8.81,3.0
105.916,81.258,891.1,147.1,903.6,18.76,6.239999999999999,3.28,75.74,915.1,118.4,106.9,8.81,3.0
105.904,81.239,894.4,145.6,891.1,18.79,6.292,3.31,75.71,913.6,119.9,106.2,8.78,3.0
105.894,81.274,896.3,144.8,888.1,18.8,6.292,3.33,75.73,913.8,116.9,107.4,8.77,3.0
105.984,81.222,894.1,145.6,877.6,18.89,6.292,3.37,75.73,914.5,115.4,103.7,8.67,3.0
105.933,81.334,890.9,146.1,879.2,18.84,6.188,3.32,75.73,910.8,116.3,107.0,8.72,3.0
105.86,81.183,892.9,145.5,899.2,18.72,6.188,3.31,75.72,912.3,116.0,106.2,8.85,3.0
105.993,81.233,894.2,146.2,892.8,18.81,6.292,3.31,75.74,914.7,119.6,105.4,8.76,3.0
105.902,81.26,890.0,145.6,888.6,18.79,6.292,3.31,75.7,909.6,115.7,106.6,8.77,3.0
105.968,81.286,896.5,145.8,882.0,18.85,6.292,3.34,75.75,915.5,115.7,106.0,8.72,3.0
105.935,81.216,891.3,145.1,893.7,18.84,6.292,3.34,75.73,911.0,122.3,107.0,8.73,3.0
105.9,81.28,896.1,145.1,899.5,18.76,6.188,3.26,75.73,913.6,123.8,107.9,8.8,3.0
105.943,81.201,895.5,145.4,880.4,18.82,6.292,3.31,75.79,915.5,117.8,105.9,8.75,3.0
105.885,81.312,890.9,145.4,884.4,18.81,6.292,3.32,75.71,909.6,126.7,106.0,8.76,3.0
105.957,81.265,889.8,146.7,880.3,18.83,6.188,3.34,75.73,912.1,118.1,104.5,8.73,3.0
105.938,81.175,889.3,146.3,863.9,18.88,6.292,3.44,75.73,910.5,118.4,102.7,8.68,3.0
105.938,81.292,895.3,145.4,886.8,18.76,6.239999999999999,3.34,75.7,916.2,116.9,106.5,8.81,3.0
105.951,81.332,889.3,145.5,895.4,18.81,6.292,3.34,75.74,914.0,119.6,103.8,8.76,3.0
105.94,81.217,890.9,145.3,890.1,18.8,6.292,3.31,75.74,911.4,114.8,105.0,8.77,3.0
105.967,81.344,890.9,145.6,893.1,18.81,6.292,3.27,75.72,910.1,114.5,106.7,8.76,3.0
105.967,81.214,896.8,146.3,897.7,18.76,6.292,3.29,75.74,916.7,120.5,107.0,8.81,3.0
105.956,81.194,890.7,145.6,889.6,18.8,6.188,3.32,75.71,911.4,114.2,104.2,8.77,3.0
105.975,81.291,891.7,146.3,893.5,18.81,6.292,3.31,75.71,911.8,113.6,104.6,8.75,3.0
105.519,80.789,894.6,147.3,816.8,19.03,6.292,4.92,75.75,917.1,104.9,85.3,8.54,3.0
105.505,80.784,897.4,145.8,836.7,18.92,6.292,5.09,75.75,916.2,101.9,83.6,8.65,3.0
105.587,80.857,894.2,146.6,810.9,19.03,6.292,4.13,75.74,916.9,104.6,91.0,8.54,3.0
105.534,80.974,894.1,145.1,820.4,19.0,6.292,4.36,75.73,918.4,104.0,88.3,8.57,3.0
105.601,80.945,901.6,147.2,822.9,19.06,6.292,4.09,75.74,923.9,108.8,90.4,8.51,3.0
105.591,80.853,899.4,147.6,817.1,19.05,6.292,3.96,75.73,925.1,107.6,93.1,8.52,3.0
105.626,80.947,900.9,145.8,824.3,19.03,6.292,3.86,75.77,921.9,108.5,94.0,8.53,3.0
105.653,81.033,892.2,147.6,832.2,19.01,6.292,3.78,75.72,919.3,107.6,95.9,8.56,3.0
105.693,81.063,892.6,146.0,833.7,19.01,6.292,3.73,75.7,915.6,109.7,97.1,8.56,3.0
105.711,81.099,894.1,146.1,828.8,19.0,6.292,3.65,75.73,917.5,111.2,97.4,8.56,3.0
105.67,81.005,893.5,146.2,831.7,18.98,6.239999999999999,3.67,75.73,913.2,110.3,98.5,8.59,3.0
105.768,81.062,895.2,147.5,835.5,18.97,6.188,3.64,75.76,916.6,113.0,99.0,8.6,3.0
105.695,81.081,893.7,147.3,841.1,18.94,6.292,3.58,75.74,919.9,115.4,101.7,8.63,3.0
105.753,81.184,893.7,146.1,846.3,18.93,6.188,3.57,75.73,913.6,115.4,102.5,8.64,3.0
105.806,80.982,892.9,146.4,873.5,18.81,6.188,3.44,75.73,918.6,120.8,103.6,8.76,3.0
105.834,80.956,895.0,146.3,866.3,18.9,6.292,3.41,75.74,913.2,113.6,104.1,8.67,3.0
105.746,81.104,890.2,146.8,892.4,18.82,6.292,3.34,75.74,912.3,118.1,108.1,8.75,3.0
105.794,81.13,890.7,145.3,890.2,18.79,6.292,3.31,75.71,913.4,119.6,108.9,8.77,3.0
105.802,81.194,889.6,146.5,892.7,18.8,6.188,3.31,75.74,916.6,117.8,107.9,8.76,3.0
105.826,81.135,893.3,148.3,887.9,18.79,6.188,3.29,75.73,912.3,121.4,109.3,8.78,3.0
105.907,81.145,892.9,148.0,902.4,18.76,6.188,3.29,75.74,914.7,116.6,109.1,8.81,3.0
105.906,81.186,888.9,146.1,886.1,18.84,6.188,3.3,75.74,911.6,125.8,107.5,8.73,3.0
105.866,81.073,891.7,145.4,877.0,18.85,6.188,3.34,75.73,913.4,119.6,103.9,8.72,3.0
105.873,81.195,893.1,145.8,897.0,18.79,6.188,3.32,75.74,912.1,119.3,108.4,8.77,3.0
105.865,81.188,894.6,147.9,863.7,18.94,6.188,3.41,75.73,916.0,117.2,109.6,8.63,3.0
105.827,81.127,891.5,147.3,879.5,18.81,6.188,3.35,75.74,913.2,116.0,107.2,8.76,3.0
104.969,79.337,898.5,145.9,870.1,18.88,6.292,3.29,74.89,917.5,119.9,109.1,8.69,3.0
105.909,81.217,892.2,146.1,874.9,18.89,6.188,3.37,75.76,912.3,116.3,105.0,8.68,3.0
105.903,81.274,889.8,146.8,880.2,18.82,6.292,3.38,75.74,910.8,118.1,105.0,8.75,3.0
105.911,81.155,890.4,148.0,896.0,18.75,6.188,3.35,75.75,911.2,113.6,106.5,8.82,3.0
105.867,81.179,890.5,146.4,895.9,18.74,6.239999999999999,3.29,75.74,910.8,121.1,109.1,8.83,3.0
105.887,81.242,890.4,146.3,885.8,18.79,6.188,3.26,75.75,910.8,121.4,106.0,8.77,3.0
105.914,81.273,891.3,146.1,885.0,18.81,6.292,3.3,75.75,911.4,121.4,107.7,8.75,3.0
105.949,81.252,890.7,146.0,899.8,18.73,6.188,3.26,75.73,911.8,120.2,107.6,8.84,3.0
105.849,81.262,893.1,146.5,910.0,18.73,6.188,3.27,75.74,911.4,128.5,109.7,8.84,3.0
105.937,81.259,891.5,145.9,886.1,18.81,6.292,3.31,75.72,913.8,119.6,106.8,8.76,3.0
105.921,81.167,894.1,146.2,903.1,18.78,6.188,3.29,75.74,915.3,118.1,106.5,8.79,3.0
105.916,81.2,895.7,146.6,883.0,18.84,6.239999999999999,3.33,75.71,913.2,119.0,106.7,8.72,3.0
106.042,81.26,890.4,146.3,881.8,18.81,6.188,3.34,75.73,910.1,113.9,104.0,8.76,3.0
105.985,81.249,891.7,145.5,873.7,18.87,6.292,3.36,75.71,915.1,119.3,105.1,8.69,3.0
105.905,81.25,891.5,147.0,885.5,18.85,6.188,3.32,75.74,911.0,117.5,105.9,8.71,3.0
105.831,81.216,894.1,145.5,886.6,18.85,6.292,3.31,75.72,911.6,120.5,105.1,8.72,3.0
105.949,81.261,890.4,145.9,866.4,18.91,6.292,3.36,75.73,908.8,116.9,105.9,8.66,3.0
105.864,81.199,894.8,146.1,901.3,18.79,6.292,3.31,75.76,913.6,118.1,105.0,8.78,3.0
105.959,81.309,891.1,145.6,904.2,18.76,6.239999999999999,3.24,75.7,910.1,126.7,108.5,8.81,3.0
106.011,81.31,894.8,144.8,900.5,18.8,6.188,3.26,75.73,912.9,120.5,106.4,8.77,3.0
106.009,81.276,890.4,147.3,887.6,18.83,6.292,3.24,75.72,910.5,122.3,109.2,8.73,3.0
105.995,81.23,889.8,146.4,901.0,18.8,6.188,3.29,75.71,910.3,124.1,108.4,8.77,3.0
105.976,81.388,889.3,147.2,865.5,18.86,6.292,3.44,75.72,909.9,114.2,101.9,8.71,3.0
105.886,81.2,895.3,145.8,892.9,18.8,6.292,3.34,75.74,913.8,118.7,105.1,8.76,3.0
106.048,81.223,890.9,145.2,882.5,18.87,6.188,3.3,75.72,910.5,114.8,104.1,8.7,3.0
105.93,81.216,889.1,145.6,897.9,18.76,6.292,3.31,75.74,910.5,119.9,106.2,8.81,3.0
105.897,81.3,890.7,144.9,903.5,18.75,6.292,3.26,75.76,914.9,116.0,106.2,8.82,3.0
105.902,81.265,890.9,145.3,887.9,18.81,6.292,3.31,75.74,911.4,109.7,104.2,8.76,3.0
105.97,81.284,890.2,145.7,889.7,18.79,6.292,3.33,75.73,915.8,111.5,102.0,8.77,3.0
105.942,81.23,897.4,145.1,882.0,18.81,6.188,3.37,75.73,914.9,116.6,103.7,8.76,3.0
105.882,81.29,890.7,145.8,875.4,18.9,6.292,3.41,75.75,912.3,115.4,103.7,8.67,3.0
104.973,79.668,893.9,146.3,801.8,19.13,6.292,4.4,74.89,911.8,98.3,85.7,8.44,3.0
105.507,80.777,896.8,146.3,840.3,18.92,6.292,4.96,75.79,919.7,97.7,82.5,8.64,3.0
105.458,80.865,895.9,144.9,832.0,18.97,6.292,4.56,75.75,918.4,101.3,85.1,8.6,3.0
105.528,80.808,894.8,147.9,831.6,18.94,6.292,4.65,75.74,917.5,101.3,86.3,8.63,3.0
105.516,80.862,894.1,145.3,810.2,19.07,6.292,4.1,75.74,916.9,101.9,90.2,8.5,3.0
105.548,81.042,894.6,146.3,811.4,19.05,6.292,4.19,75.77,914.9,107.6,91.2,8.52,3.0
104.498,79.026,900.9,146.7,804.8,19.09,6.292,3.94,74.89,922.3,108.2,93.0,8.48,3.0
105.631,80.983,900.9,145.9,835.2,18.99,6.292,4.23,75.75,920.8,105.5,90.2,8.58,3.0
105.597,80.915,900.3,146.5,825.7,19.02,6.292,3.85,75.75,925.8,112.1,95.5,8.55,3.0
105.626,80.978,892.6,147.4,829.9,18.97,6.188,3.71,75.71,910.3,116.6,96.8,8.6,3.0
105.685,81.069,891.5,146.8,843.8,18.96,6.292,3.57,75.73,915.5,114.8,101.0,8.61,3.0
105.763,81.105,894.1,146.7,845.1,18.94,6.292,3.59,75.76,913.8,113.0,102.1,8.62,3.0
105.778,81.132,894.4,147.4,853.9,18.88,6.188,3.55,75.74,917.3,116.0,100.8,8.69,3.0
105.792,81.144,892.0,146.4,841.7,18.97,6.292,3.55,75.75,916.4,110.0,100.9,8.59,3.0
105.815,81.029,891.7,146.8,881.4,18.85,6.188,3.4,75.73,914.2,116.3,104.1,8.72,3.0
105.696,81.152,894.4,147.5,868.3,18.85,6.292,3.37,75.72,916.6,116.9,106.1,8.71,3.0
105.79,81.088,895.0,147.7,867.8,18.86,6.292,3.42,75.72,919.0,112.4,104.1,8.71,3.0
105.811,81.084,891.1,145.9,885.3,18.81,6.188,3.39,75.74,916.4,116.0,104.8,8.75,3.0
105.794,81.16,892.6,146.8,887.2,18.81,6.188,3.41,75.74,917.1,115.4,105.2,8.76,3.0
105.864,81.042,891.8,146.0,888.5,18.84,6.292,3.31,75.77,912.7,124.1,109.6,8.72,3.0
105.841,81.094,888.9,146.2,890.4,18.79,6.292,3.35,75.74,913.2,115.4,106.6,8.78,3.0
105.841,81.171,893.3,146.5,889.7,18.76,6.292,3.32,75.73,917.1,114.2,106.2,8.81,3.0
105.804,81.234,889.8,146.1,906.1,18.76,6.292,3.29,75.75,915.6,116.3,107.3,8.8,3.0
105.85,81.168,892.9,146.7,897.6,18.74,6.188,3.32,75.75,914.2,121.7,108.2,8.83,3.0
105.895,81.181,893.9,146.3,890.9,18.83,6.188,3.31,75.75,915.3,122.6,107.3,8.74,3.0
105.861,81.214,891.1,146.0,886.4,18.78,6.188,3.28,75.77,916.2,121.1,106.3,8.79,3.0
105.924,81.194,891.5,147.3,879.5,18.81,6.292,3.33,75.74,913.2,122.0,108.2,8.76,3.0
105.859,81.155,892.2,145.8,886.5,18.82,6.188,3.31,75.74,913.8,127.0,106.9,8.75,3.0
105.832,81.18,892.2,146.2,881.9,18.85,6.239999999999999,3.33,75.73,913.2,114.8,106.1,8.72,3.0
105.876,81.203,889.8,146.3,885.6,18.83,6.188,3.33,75.75,911.6,116.6,106.6,8.73,3.0
105.871,81.19,891.7,149.0,895.3,18.78,6.239999999999999,3.29,75.75,915.1,119.6,107.7,8.79,3.0
105.94,81.194,890.0,147.1,903.5,18.74,6.188,3.25,75.76,916.0,118.7,109.2,8.83,3.0
105.966,81.262,894.2,146.7,902.4,18.7,6.188,3.29,75.72,916.0,114.5,106.9,8.86,3.0
105.97,81.311,891.3,146.8,896.1,18.84,6.292,3.27,75.75,910.7,122.0,110.9,8.73,3.0
105.982,81.292,890.2,145.1,888.3,18.82,6.188,3.29,75.75,912.3,121.4,106.8,8.75,3.0
105.934,81.115,890.9,146.9,881.0,18.82,6.292,3.34,75.73,912.0,117.2,106.3,8.75,3.0
105.938,81.13,894.6,146.1,881.5,18.81,6.239999999999999,3.35,75.74,911.0,116.6,105.2,8.75,3.0
105.121,79.593,895.3,146.8,896.4,18.8,6.292,3.29,75.73,915.6,114.8,107.1,8.77,3.0
105.943,81.295,891.1,146.5,887.7,18.81,6.292,3.34,75.74,910.7,119.9,106.6,8.76,3.0
105.918,81.324,895.2,146.3,895.2,18.76,6.292,3.29,75.74,913.1,115.7,106.7,8.81,3.0
105.95,81.286,890.0,146.0,890.4,18.77,6.188,3.28,75.73,909.9,119.3,105.3,8.79,3.0
105.978,81.245,891.3,146.9,895.8,18.8,6.239999999999999,3.28,75.71,910.7,118.7,105.3,8.77,3.0
105.959,81.219,894.6,145.1,904.6,18.76,6.292,3.28,75.72,912.9,117.8,107.2,8.81,3.0
105.947,81.316,895.7,145.4,879.7,18.85,6.188,3.37,75.74,914.0,109.1,102.6,8.72,3.0
105.952,81.279,897.0,145.7,901.8,18.76,6.292,3.29,75.74,915.8,119.6,107.6,8.8,3.0
105.953,81.246,895.2,144.8,909.3,18.71,6.292,3.21,75.71,914.2,118.7,108.7,8.85,3.0
105.97,81.279,895.0,145.6,875.1,18.9,6.292,3.38,75.73,913.8,110.3,102.9,8.67,3.0
105.91,81.234,890.7,145.5,886.5,18.8,6.239999999999999,3.4,75.72,909.4,113.6,102.8,8.77,3.0
105.904,81.226,895.5,146.1,889.1,18.81,6.292,3.34,75.73,913.8,115.1,104.1,8.76,3.0
105.926,81.309,895.3,145.6,880.6,18.8,6.239999999999999,3.35,75.73,913.6,113.3,103.2,8.77,3.0
105.998,81.28,889.3,147.1,868.7,18.84,6.292,3.37,75.71,910.3,113.9,102.6,8.73,3.0
105.933,81.288,890.5,145.5,874.8,18.87,6.292,3.4,75.71,911.8,115.7,101.9,8.7,3.0
